lens_id,survey,ra_deg,dec_deg,z_lens,z_source,einstein_radius_arcsec,lens_mass_Msun,velocity_dispersion_km_s,lens_type,reference
DES-0484,DES-SL,49.04858635829524,-48.93346132877983,0.20388687125265323,1.038520304870952,1.1038365194985567,203425312920.1786,271.5064260024127,candidate,DES-SL-simulated
DES-0485,DES-SL,50.18675377557677,-58.357810922701894,0.3063401531083711,0.6283454590345456,0.8428498103875599,101094677942.96109,219.03778824123472,candidate,DES-SL-simulated
DES-0486,DES-SL,32.790102833872986,-31.392793877631078,0.12923663962199877,0.2826734777732312,0.9243252547116186,148239488356.5614,253.27920816909077,candidate,DES-SL-simulated
DES-0487,DES-SL,48.904439440956594,-34.393493161250504,0.35638144436804897,1.8235214823215484,0.5773035880272491,70056680230.56754,220.319351255461,candidate,DES-SL-simulated
DES-0488,DES-SL,24.446139165968628,-48.29885167037085,0.05,0.47476240062064384,0.7828236797456596,52600628747.05466,163.9432296134088,candidate,DES-SL-simulated
DES-0489,DES-SL,56.316018947683645,-40.11590740872792,0.4740197230357333,0.8130439287366427,1.1940969974032842,100546054957.42401,183.52393398904618,candidate,DES-SL-simulated
DES-0490,DES-SL,46.6875396771913,-33.18064824350675,0.07593146680049699,0.3366781241102131,0.7827930928129041,64231223928.00574,181.16721243180098,candidate,DES-SL-simulated
DES-0491,DES-SL,36.54723733279781,-59.805314358390085,0.36616354677812507,0.7823789105012715,0.9719843883704471,153606313952.18652,251.42293087795554,candidate,DES-SL-simulated
DES-0492,DES-SL,31.64616509575368,-44.5634072599866,0.21497452311710452,0.535482304391039,0.9164193134499485,89836781504.29317,198.02041723170788,candidate,DES-SL-simulated
DES-0493,DES-SL,17.060634589187597,-40.38168983460221,0.6,1.7067401263425022,1.0219174974117613,176625839113.5566,262.93548252771546,candidate,DES-SL-simulated
DES-0494,DES-SL,38.618027287177235,-52.68848603497421,0.05,0.5944456220526435,1.116803404336333,95744382685.21149,185.18179214536588,candidate,DES-SL-simulated
DES-0495,DES-SL,55.12342496002983,-33.09745906160806,0.05,0.7103853725154126,0.6133978815177927,47087522887.76501,175.2313399656105,candidate,DES-SL-simulated
DES-0496,DES-SL,30.89894422174835,-50.345174754927605,0.1536364607612797,0.3323914878793698,0.7499011101039622,92451521267.9583,222.06751274198882,candidate,DES-SL-simulated
DES-0497,DES-SL,10.01843242035324,-42.73268622904739,0.6,0.9868586621507961,0.7671890030063762,108008763981.06229,237.30577612768357,candidate,DES-SL-simulated
DES-0498,DES-SL,12.383204534890845,-43.47262080156342,0.13199331085057503,0.4691431093448095,1.1216340146188064,223133893595.26965,282.0896694576036,candidate,DES-SL-simulated
DES-0499,DES-SL,42.501536162319674,-40.18840679185968,0.1305158845600774,0.4597899509230205,0.6333578673292468,90432161257.3602,238.98292153307503,candidate,DES-SL-simulated
DES-0500,DES-SL,20.478554429393604,-31.001550232073573,0.43928951709382813,1.2447954659003324,0.9816253492123042,161934551574.02527,256.87797836945686,candidate,DES-SL-simulated
DES-0501,DES-SL,40.85867575270582,-43.42096254512418,0.5365812143849878,1.3638806904487628,0.7122273727363961,105916362465.07289,243.89460508872708,candidate,DES-SL-simulated
DES-0502,DES-SL,32.778574282757944,-38.92081607979948,0.40634224829705096,0.8820189252107359,0.4417452881925652,40455191651.61063,191.39525389305703,candidate,DES-SL-simulated
DES-0503,DES-SL,36.52382895509092,-33.71330120605077,0.05309326679305173,0.4798076704855338,0.7830026025467413,77214659678.1926,198.60870227428623,candidate,DES-SL-simulated
DES-0504,DES-SL,25.752646772501983,-33.07983103293694,0.5316041129671913,1.3886132810146694,0.9216566083359853,137228776083.98982,244.043935544402,candidate,DES-SL-simulated
DES-0505,DES-SL,14.402305125848986,-38.12690149215371,0.09021387680018356,0.7834398983006864,0.7892620414370275,40592723893.8993,143.43115142174747,candidate,DES-SL-simulated
DES-0506,DES-SL,6.577499179800137,-45.303175736075254,0.07334368923880262,1.2313778007952538,0.9484007066595891,108747938705.80737,214.16306719231895,candidate,DES-SL-simulated
DES-0507,DES-SL,3.3234438012563516,-41.509310292029255,0.1282336449660568,1.0050771052040028,0.6900377139200831,58252520703.00779,183.75998353111007,candidate,DES-SL-simulated
DES-0508,DES-SL,35.19858074673807,-32.55554552426317,0.35025267916894975,1.3736592173052242,0.9780659240162493,94351855852.21002,196.4360329839787,candidate,DES-SL-simulated
DES-0509,DES-SL,54.223495222428454,-54.6829140668294,0.1206452170023655,0.3858882223051805,0.814954375429704,140953705482.50766,263.02776607095495,candidate,DES-SL-simulated
DES-0510,DES-SL,42.45230937688042,-41.34350515635201,0.18608835720134823,0.5002150963085631,0.7178679070477051,27444373915.83259,123.66146591126682,candidate,DES-SL-simulated
DES-0511,DES-SL,2.657725859819544,-42.32819539424126,0.05,1.550537543602285,0.6339677076069593,68998710830.69188,208.6492920578444,candidate,DES-SL-simulated
DES-0512,DES-SL,43.38206585104774,-48.202606056238864,0.09724346695492687,1.132371911627177,0.9839684275720721,114089319028.1819,215.3584455701074,candidate,DES-SL-simulated
DES-0513,DES-SL,21.78770657076432,-52.287545344458955,0.08028890174912169,0.1802889017491217,0.859993396755297,120942121740.52159,237.17626686675186,candidate,DES-SL-simulated
DES-0514,DES-SL,28.294955765653956,-36.623846557833495,0.10866950420431798,0.7832313710497278,1.1759549390976438,120365986432.21315,202.34223608696473,candidate,DES-SL-simulated
DES-0515,DES-SL,18.784990161081122,-48.47519450722555,0.051489716672432746,1.1644120750677656,0.7266350701871735,60610893139.138,182.66155905356803,candidate,DES-SL-simulated
DES-0516,DES-SL,33.10740381476974,-58.079997517428396,0.14344381966539713,0.6074962697454611,0.4935406497499295,62320389032.87593,224.7416729014331,candidate,DES-SL-simulated
DES-0517,DES-SL,22.26718147312392,-57.09930850986771,0.22488125942814174,0.7144168343541355,0.8572672313381088,123738459915.44655,240.28365927143628,candidate,DES-SL-simulated
DES-0518,DES-SL,1.9917891663281928,-30.09712245040773,0.22237485589463551,0.5481740969162968,0.6192045301681033,137740127210.85693,298.29307628543376,candidate,DES-SL-simulated
DES-0519,DES-SL,15.032763535867694,-49.96661439365026,0.226708552565889,0.7615194809618973,0.9432673290680818,81715109393.77013,186.1503180733436,candidate,DES-SL-simulated
DES-0520,DES-SL,9.430948296502411,-53.6861334857399,0.3361865892468785,0.7858818554007121,0.46715713422572874,50443027085.285774,207.8256144569545,candidate,DES-SL-simulated
DES-0521,DES-SL,34.123676498889594,-46.4508994595033,0.06965802647771757,0.5813549886735107,0.7333349881383666,96127128168.7151,228.98222787723947,candidate,DES-SL-simulated
DES-0522,DES-SL,6.807630091486143,-58.39749984196468,0.5040207958868783,1.5465607301061468,0.8799107814746114,103572000619.81941,216.98607234262258,candidate,DES-SL-simulated
DES-0523,DES-SL,3.8924182701064347,-54.23124830306761,0.23211254660397737,1.7698807422786655,0.9389910679789447,39660702026.915565,129.98087725953687,candidate,DES-SL-simulated
DES-0524,DES-SL,15.482633642202927,-57.811204082611354,0.07326820896041347,1.3354315385714441,0.8735443449564239,160272877259.9193,270.90532026642535,candidate,DES-SL-simulated
DES-0525,DES-SL,54.09513757259177,-45.135853108039996,0.2987109190617222,0.9472386505151497,0.8259740430049115,71115191960.53886,185.5786406743824,candidate,DES-SL-simulated
DES-0526,DES-SL,43.315438195736,-36.794424292736906,0.15051115669433907,0.33607877919019374,0.6371929734768095,43857250518.80917,165.92629178031805,candidate,DES-SL-simulated
DES-0527,DES-SL,51.054379329059984,-46.245971695628285,0.17526844030400132,0.5723565984654571,0.5061976717603882,69795115596.67926,234.84560631284293,candidate,DES-SL-simulated
DES-0528,DES-SL,33.82306077285706,-57.69398689854735,0.12937812296503493,1.2229535477686313,0.9255016102705333,214972143429.27756,304.81230820184334,candidate,DES-SL-simulated
DES-0529,DES-SL,27.56078227964048,-32.771071399958785,0.17646516428188858,0.5438388869724522,0.6345823326045078,90924725830.72682,239.40157727081484,candidate,DES-SL-simulated
DES-0530,DES-SL,41.2563060596276,-49.522052824570835,0.309476696505598,0.9061310422835158,0.8675186855016879,145444792118.41544,258.9641608443865,candidate,DES-SL-simulated
DES-0531,DES-SL,16.612231017909398,-48.06956594564897,0.29925359858368955,1.0574968650536452,0.5716643893247854,44772862828.0648,176.99738830886469,candidate,DES-SL-simulated
DES-0532,DES-SL,15.89585317334436,-53.36190004122357,0.13302645271933478,0.5998125270923529,0.6581110138466683,50896165099.62774,175.88262812250323,candidate,DES-SL-simulated
DES-0533,DES-SL,55.98089238782523,-37.328575991967455,0.14480115190074236,0.8165087107373187,0.9317253123387887,44624667395.96832,138.4119364413587,candidate,DES-SL-simulated
DES-0534,DES-SL,49.33097434900404,-36.640435467752724,0.12007943014673211,0.23962766283503042,0.8019383667634131,88121853138.49521,209.65311068329902,candidate,DES-SL-simulated
DES-0535,DES-SL,19.763239319195783,-48.95599230056585,0.16358024864689982,0.6444271544466066,0.7058707295243735,75065162298.14238,206.24651693640473,candidate,DES-SL-simulated
DES-0536,DES-SL,22.255405506543898,-54.82078077659126,0.26544077425378004,0.6983797034312951,0.5803110127009196,71513733463.35509,222.02113334077788,candidate,DES-SL-simulated
DES-0537,DES-SL,15.563496445251353,-43.61256097191334,0.31095399062230483,0.5069494527771345,0.5504266353189256,34618162557.08228,158.61062681882933,candidate,DES-SL-simulated
DES-0538,DES-SL,9.070975160235255,-35.690905879995874,0.16232392175707974,1.9283845311334484,1.2248394753722782,151147914096.37234,222.17310639598801,candidate,DES-SL-simulated
DES-0539,DES-SL,34.42965441503143,-52.04080889638743,0.05531415611603549,1.6214124323076113,1.2424301314623483,94204377297.65417,174.15243436674098,candidate,DES-SL-simulated
DES-0540,DES-SL,53.03256671915291,-59.84362444569225,0.1789246020978949,1.2116416789930462,1.1647473071719927,121735043066.55511,204.46639740145338,candidate,DES-SL-simulated
DES-0541,DES-SL,10.657189167312133,-55.224973965605564,0.3325382045681637,1.114484048983634,0.4323761838679084,54214557609.38454,223.95309707438176,candidate,DES-SL-simulated
DES-0542,DES-SL,58.80002493595988,-50.40912940001249,0.20971322194213105,2.0329659080368403,0.8183044587749998,110115346977.57007,232.00452887970204,candidate,DES-SL-simulated
DES-0543,DES-SL,56.2672578275274,-59.772257514782574,0.5491794712159465,1.4515765509518297,0.6919877735419573,75363002880.37073,208.7179893970323,candidate,DES-SL-simulated
DES-0544,DES-SL,58.471953219742474,-53.33804476375824,0.09115053777708058,0.6564916711860492,0.7713101415763667,73225564519.27647,194.8708318499956,candidate,DES-SL-simulated
DES-0545,DES-SL,23.486161213371336,-30.3023552617518,0.2099075234764728,0.34009566394559515,1.4270900596380227,150483369151.64505,205.375464233058,candidate,DES-SL-simulated
DES-0546,DES-SL,6.626587616469067,-46.765535248595945,0.17950304868093642,1.7271720511841346,0.9424957529593702,88556584118.24342,193.86558625968257,candidate,DES-SL-simulated
DES-0547,DES-SL,27.589345854550736,-53.694446891353685,0.14389871134382215,1.3994016969014655,1.14579991716428,102818983377.44626,189.45769757231568,candidate,DES-SL-simulated
DES-0548,DES-SL,35.068195898676784,-48.28313692718905,0.45669170511707324,0.599208866930464,1.2581324697897567,162354735571.2237,227.1952726766633,candidate,DES-SL-simulated
DES-0549,DES-SL,45.455029963143446,-44.23104256201488,0.45266953859293635,1.4148010027354068,0.7095241240508472,76388663573.63216,207.52043476204557,candidate,DES-SL-simulated
DES-0550,DES-SL,21.757017095127722,-56.1665113627847,0.1279140718705517,0.45750185228233964,0.9300907330181596,43639361588.997185,136.99557240178058,candidate,DES-SL-simulated
DES-0551,DES-SL,57.881133386810504,-33.73330036951181,0.16003509032087015,0.8127638303426362,0.49722265534087157,63513663235.91197,226.04146971012713,candidate,DES-SL-simulated
DES-0552,DES-SL,14.606738041724686,-30.278248342571846,0.28788726110337826,1.1475830600972512,0.9235418190806077,108745785565.41379,217.02408323055835,candidate,DES-SL-simulated
DES-0553,DES-SL,16.880315162738206,-42.14041362651315,0.07545933704599643,0.17545933704599642,0.7670548787829955,99547476150.9636,227.8410137232981,candidate,DES-SL-simulated
DES-0554,DES-SL,2.6863423510857043,-43.73490268662856,0.35594249624669677,0.6699268159133094,1.1156740759579191,106064021517.58876,195.0048305686919,candidate,DES-SL-simulated
DES-0555,DES-SL,13.795509812733634,-49.86295722674811,0.15059265584948392,1.0178109557570565,0.9324491032148854,148330542228.64786,252.2508974417801,candidate,DES-SL-simulated
DES-0556,DES-SL,14.170318948972637,-48.690185123686355,0.3161418210152844,0.8445603803786892,1.037696668767058,37357080075.61408,120.0,candidate,DES-SL-simulated
DES-0557,DES-SL,38.45349989023242,-31.658728475237634,0.07580780992183037,0.21949522302537453,0.7505105909562375,81872005051.82423,208.89079187953513,candidate,DES-SL-simulated
DES-0558,DES-SL,6.240617863688445,-36.441159998319804,0.2662720943915038,1.3427343963160967,0.7299106367457106,163324664211.03757,299.1720631193108,candidate,DES-SL-simulated
DES-0559,DES-SL,17.85081030682667,-42.464818920500576,0.5706455522449433,0.9823633214715637,0.7568379595969174,90513898936.43248,218.71883247041438,candidate,DES-SL-simulated
DES-0560,DES-SL,36.10020130581563,-41.74284827081951,0.05,1.4253289382487753,0.7352775073547223,79950187241.87875,208.55187456919433,candidate,DES-SL-simulated
DES-0561,DES-SL,38.97485667707034,-58.48911003019813,0.21654612023927755,0.3468272388745453,1.543955955866153,181823678166.34677,217.03899091893004,candidate,DES-SL-simulated
DES-0562,DES-SL,54.57413660067525,-46.51015010661232,0.15502873161988182,0.9707673900881552,0.6246500255727845,76944995119.01192,221.97384394801685,candidate,DES-SL-simulated
DES-0563,DES-SL,38.74111951045444,-43.21793652305277,0.2857965537941036,0.9658957838111492,0.9633497331246967,205013810760.45212,291.76256213426404,candidate,DES-SL-simulated
DES-0564,DES-SL,3.3725734719733302,-41.04791469529768,0.22724469217305368,1.223402905217344,0.9937968653017341,162030819744.74792,255.3759522162306,candidate,DES-SL-simulated
DES-0565,DES-SL,20.286655244167928,-30.967370298806355,0.058139173516675274,0.15813917351667528,0.7793554328929125,56112763480.568375,169.70437588262695,candidate,DES-SL-simulated
DES-0566,DES-SL,42.99974508802181,-30.58223628585638,0.23248531991599636,0.658016617614464,1.062514997358355,88228492890.58665,182.24972917147971,candidate,DES-SL-simulated
DES-0567,DES-SL,56.72148806739196,-55.686444809514235,0.1793847790598823,0.4087803242548678,1.0719261487160479,74507363785.38348,166.74282753822862,candidate,DES-SL-simulated
DES-0568,DES-SL,55.927804398069824,-46.43057475709567,0.19641348480818827,2.5,0.8058967468244229,96602279406.93947,218.96967882473217,candidate,DES-SL-simulated
DES-0569,DES-SL,26.41313837826012,-48.29660359698201,0.05,0.5330534333953735,0.8232780483132284,60518950032.456856,171.47563515204592,candidate,DES-SL-simulated
DES-0570,DES-SL,14.154052001897302,-58.4507460833173,0.15014767371951585,0.5680568839691833,0.8552779864534196,76106106561.37596,188.6627241525755,candidate,DES-SL-simulated
DES-0571,DES-SL,47.20780254387456,-32.29571886544849,0.5598054971331297,1.4579371726757606,0.6653310060880799,138988362811.61047,289.06821036890244,candidate,DES-SL-simulated
DES-0572,DES-SL,20.248481702200383,-48.55416916019067,0.31427262071943346,0.999847642458016,0.9699991591770185,85875339137.58255,188.18220341240107,candidate,DES-SL-simulated
DES-0573,DES-SL,31.922081210003405,-54.703374232714786,0.10727558751898054,1.2766629584285838,0.6540922556068905,37047134678.86841,150.51777997134934,candidate,DES-SL-simulated
DES-0574,DES-SL,38.80649766491595,-30.216389452092407,0.15509342035379994,0.37466228029715526,0.668355950121521,59421348733.358055,188.58074140536496,candidate,DES-SL-simulated
DES-0575,DES-SL,19.538686616993562,-52.91259096854656,0.29445765488520803,2.5,0.8088332884104804,45025041293.32635,149.2201757475468,candidate,DES-SL-simulated
DES-0576,DES-SL,20.380706263753527,-40.96559780479559,0.511105832243326,0.7945859548581544,0.6967606271754179,148040263491.80673,291.52655440416737,candidate,DES-SL-simulated
DES-0577,DES-SL,54.87172581821183,-58.91445607401224,0.05326423077509522,0.645026209038096,0.5256285405124368,37522249317.60152,168.97986500973693,candidate,DES-SL-simulated
DES-0578,DES-SL,35.66990194498551,-33.48428209200122,0.32202590901029304,0.8211529667615083,0.8730772715145632,158582747109.9678,269.5452126498711,candidate,DES-SL-simulated
DES-0579,DES-SL,55.656854108883394,-40.59419327948335,0.3059324106483285,0.4667185717435718,0.5387608616420466,84704963512.70366,250.77625131411202,candidate,DES-SL-simulated
DES-0580,DES-SL,44.81847628120623,-49.649380001686,0.3272287667982387,0.5438438404868141,0.8419632379909201,93598531600.36024,210.8715297369291,candidate,DES-SL-simulated
DES-0581,DES-SL,58.9809858423689,-58.260072825818746,0.27499580461496065,1.4775361874362272,0.7030164175286631,100357468873.05432,238.9582954942474,candidate,DES-SL-simulated
